Path;File Condition;Block Condition;Presence Condition;start;end
libbb/xconnect.c;1;!CONFIG_FEATURE_IPV6;!CONFIG_FEATURE_IPV6;360;361
libbb/xconnect.c;1;CONFIG_FEATURE_IPV6;CONFIG_FEATURE_IPV6;364;373
libbb/xconnect.c;1;CONFIG_FEATURE_IPV6;CONFIG_FEATURE_IPV6;398;403
libbb/xconnect.c;1;CONFIG_FEATURE_IPV6;CONFIG_FEATURE_IPV6;413;417
libbb/xconnect.c;1;CONFIG_IFPLUGD || CONFIG_FEATURE_MDEV_DAEMON || CONFIG_UEVENT;CONFIG_IFPLUGD || CONFIG_FEATURE_MDEV_DAEMON || CONFIG_UEVENT;461;494
libbb/xconnect.c;1;0;0;476;482
libbb/xconnect.c;1;1;1;528;529
libbb/xconnect.c;1;0;0;530;531
libbb/xconnect.c;1;CONFIG_FEATURE_IPV6;CONFIG_FEATURE_IPV6;541;545
libbb/xconnect.c;1;CONFIG_FEATURE_IPV6;CONFIG_FEATURE_IPV6;558;564
libbb/xconnect.c;1;0;0;586;587
libbb/dump.c;1;1;1;1;871
libbb/dump.c;1;0;0;807;836
libbb/messages.c;1;1;1;1;53
libbb/messages.c;1;0;0;10;11
libbb/messages.c;1;CONFIG_FEATURE_WTMP;CONFIG_FEATURE_WTMP;42;51
libbb/messages.c;1;1;CONFIG_FEATURE_WTMP || 1;45;46
libbb/messages.c;1;0 || 1;CONFIG_FEATURE_WTMP || 0 || 1;47;48
libbb/messages.c;1;0 || 0;CONFIG_FEATURE_WTMP || 0 || 0;49;50
libbb/fflush_stdout_and_exit.c;1;1;1;1;23
libbb/bb_getgroups.c;1;1;1;1;48
libbb/xatonum.c;1;1;1;1;117
libbb/xatonum.c;1;1;1;22;32
libbb/xatonum.c;1;1;1;35;56
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;1;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;1;244
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;1;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;13;22
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;0;0;23;47
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;0;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP || 0;91;92
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;CONFIG_FEATURE_MOUNT_LOOP_CREATE;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP || CONFIG_FEATURE_MOUNT_LOOP_CREATE;146;147
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;CONFIG_FEATURE_MOUNT_LOOP_CREATE;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP || CONFIG_FEATURE_MOUNT_LOOP_CREATE;152;153
libbb/loop.c;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP;!CONFIG_FEATURE_MOUNT_LOOP_CREATE;CONFIG_LOSETUP || CONFIG_FEATURE_MOUNT_LOOP || !CONFIG_FEATURE_MOUNT_LOOP_CREATE;154;155
libbb/xgethostbyname.c;1;1;1;1;18
libbb/find_mount_point.c;CONFIG_DF || CONFIG_MKFS_MINIX || CONFIG_MKFS_EXT2 || CONFIG_MKE2FS || CONFIG_MKFS_REISER || CONFIG_FSCK_MINIX || CONFIG_MOUNT;1;CONFIG_DF || CONFIG_MKFS_MINIX || CONFIG_MKFS_EXT2 || CONFIG_MKE2FS || CONFIG_MKFS_REISER || CONFIG_FSCK_MINIX || CONFIG_MOUNT;1;86
libbb/find_mount_point.c;CONFIG_DF || CONFIG_MKFS_MINIX || CONFIG_MKFS_EXT2 || CONFIG_MKE2FS || CONFIG_MKFS_REISER || CONFIG_FSCK_MINIX || CONFIG_MOUNT;1;CONFIG_DF || CONFIG_MKFS_MINIX || CONFIG_MKFS_EXT2 || CONFIG_MKE2FS || CONFIG_MKFS_REISER || CONFIG_FSCK_MINIX || CONFIG_MOUNT;47;48
libbb/find_mount_point.c;CONFIG_DF || CONFIG_MKFS_MINIX || CONFIG_MKFS_EXT2 || CONFIG_MKE2FS || CONFIG_MKFS_REISER || CONFIG_FSCK_MINIX || CONFIG_MOUNT;0;0;49;50
libbb/bb_strtod.c;0;1;0;1;88
libbb/bb_strtod.c;0;0;0;14;38
libbb/bb_strtod.c;0;0;0;41;86
libbb/parse_config.c;1;1;1;1;253
libbb/parse_config.c;1;1;1;35;66
libbb/parse_config.c;1;0;0;231;234
libbb/single_argv.c;1;1;1;1;19
libbb/uuencode.c;1;1;1;1;277
libbb/uuencode.c;1;CONFIG_BASE32;CONFIG_BASE32;12;19
libbb/uuencode.c;1;CONFIG_BASE32;CONFIG_BASE32;139;199
libbb/uuencode.c;1;CONFIG_BASE32;CONFIG_BASE32;255;258
libbb/safe_poll.c;1;1;1;1;34
libbb/pw_encrypt_sha.c;0;1;0;1;283
libbb/safe_write.c;1;1;1;1;29
util-linux/fdisk_osf.c;0;CONFIG_FEATURE_OSF_LABEL;0;34;1051
util-linux/fdisk_osf.c;0;0;0;36;37
util-linux/fdisk_osf.c;0;0;0;40;41
util-linux/fdisk_osf.c;0;1 || 1 || 1 || 1;0;46;48
util-linux/fdisk_osf.c;0;!(1 || 1 || 1 || 1);0;49;51
util-linux/fdisk_osf.c;0;1;0;184;185
util-linux/fdisk_osf.c;0;0;0;186;187
util-linux/fdisk_osf.c;0;1;0;199;200
util-linux/fdisk_osf.c;0;0;0;201;202
util-linux/fdisk_osf.c;0;1;0;253;254
util-linux/fdisk_osf.c;0;0;0;257;261
util-linux/fdisk_osf.c;0;0;0;323;324
util-linux/fdisk_osf.c;0;0;0;328;342
util-linux/fdisk_osf.c;0;0;0;348;377
util-linux/fdisk_osf.c;0;1;0;378;383
util-linux/fdisk_osf.c;0;CONFIG_FEATURE_CLEAN_UP;0;409;410
util-linux/fdisk_osf.c;0;!CONFIG_FEATURE_CLEAN_UP;0;411;412
util-linux/fdisk_osf.c;0;0;0;431;434
util-linux/fdisk_osf.c;0;0 || 0 || 0;0;467;469
util-linux/fdisk_osf.c;0;!(0 || 0 || 0);0;470;472
util-linux/fdisk_osf.c;0;1;0;505;506
util-linux/fdisk_osf.c;0;0;0;507;508
util-linux/fdisk_osf.c;0;1;0;593;595
util-linux/fdisk_osf.c;0;0;0;596;599
util-linux/fdisk_osf.c;0;1;0;609;610
util-linux/fdisk_osf.c;0;0;0;611;613
util-linux/fdisk_osf.c;0;1 || 1 || 1 || 1 || 1;0;620;621
util-linux/fdisk_osf.c;0;!(1 || 1 || 1 || 1 || 1);0;622;623
util-linux/fdisk_osf.c;0;1 || 1;0;657;661
util-linux/fdisk_osf.c;0;0;0;713;714
util-linux/fdisk_osf.c;0;1 || 1;0;758;759
util-linux/fdisk_osf.c;0;!(1 || 1) || 1;0;760;762
util-linux/fdisk_osf.c;0;!(1 || 1) || 0;0;763;764
util-linux/fdisk_osf.c;0;1;0;770;771
util-linux/fdisk_osf.c;0;0;0;772;774
util-linux/fdisk_osf.c;0;0;0;867;868
util-linux/fdisk_osf.c;0;1;0;869;870
util-linux/fdisk_osf.c;0;0;0;892;903
util-linux/fdisk_osf.c;0;1;0;904;909
util-linux/fdisk_osf.c;0;0;0;931;932
util-linux/fdisk_osf.c;0;1;0;933;934
util-linux/fdisk_osf.c;0;0 || 0 || 0;0;965;966
util-linux/fdisk_osf.c;0;!(0 || 0 || 0);0;967;969
util-linux/fdisk_osf.c;0;1 || 1;0;981;984
util-linux/fdisk_osf.c;0;!(1 || 1);0;985;988
util-linux/fdisk_osf.c;0;0;0;995;1030
util-linux/fdisk_osf.c;0;1;0;1033;1045
libbb/xregcomp.c;CONFIG_AWK || CONFIG_SED || CONFIG_GREP || CONFIG_EGREP || CONFIG_FGREP || CONFIG_EXPR || CONFIG_MDEV || CONFIG_LESS || CONFIG_PGREP || CONFIG_PKILL || CONFIG_DEVFSD || CONFIG_FEATURE_FIND_REGEX;1;CONFIG_AWK || CONFIG_SED || CONFIG_GREP || CONFIG_EGREP || CONFIG_FGREP || CONFIG_EXPR || CONFIG_MDEV || CONFIG_LESS || CONFIG_PGREP || CONFIG_PKILL || CONFIG_DEVFSD || CONFIG_FEATURE_FIND_REGEX;1;32
libbb/skip_whitespace.c;1;1;1;1;38
libbb/pidfile.c;1;1;1;1;59
libbb/inet_cksum.c;CONFIG_PING || CONFIG_PING6 || CONFIG_TRACEROUTE || CONFIG_TRACEROUTE6 || CONFIG_UDHCPC || CONFIG_UDHCPC6 || CONFIG_UDHCPD || CONFIG_DHCPRELAY;1;CONFIG_PING || CONFIG_PING6 || CONFIG_TRACEROUTE || CONFIG_TRACEROUTE6 || CONFIG_UDHCPC || CONFIG_UDHCPC6 || CONFIG_UDHCPD || CONFIG_DHCPRELAY;1;39
libbb/selinux_common.c;CONFIG_SELINUX;1;CONFIG_SELINUX;1;56
libbb/executable.c;1;1;1;1;94
libbb/executable.c;1;CONFIG_FEATURE_PREFER_APPLETS;CONFIG_FEATURE_PREFER_APPLETS;77;84
libbb/bb_cat.c;1;1;1;1;34
libbb/find_root_device.c;1;1;1;1;75
libbb/xatonum_template.c;0;1;0;1;196
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;1;CONFIG_MODPROBE_SMALL;1;1094
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;1;CONFIG_MODPROBE_SMALL || 1;34;35
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;1;CONFIG_MODPROBE_SMALL;42;44
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;0;0;45;47
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_LSMOD;CONFIG_MODPROBE_SMALL || CONFIG_LSMOD;61;67
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;1;CONFIG_MODPROBE_SMALL || 1;76;1092
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;1;CONFIG_MODPROBE_SMALL || 1;252;285
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;1;CONFIG_MODPROBE_SMALL || 1 || 1;269;276
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;0;0;286;289
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_RMMOD;CONFIG_MODPROBE_SMALL || 1 || CONFIG_RMMOD;386;387
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_RMMOD;CONFIG_MODPROBE_SMALL || 1 || !CONFIG_RMMOD;388;389
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_MODPROBE_SMALL_CHECK_ALREADY_LOADED;CONFIG_MODPROBE_SMALL || 1 || CONFIG_FEATURE_MODPROBE_SMALL_CHECK_ALREADY_LOADED;615;663
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_FEATURE_MODPROBE_SMALL_CHECK_ALREADY_LOADED;CONFIG_MODPROBE_SMALL || 1 || !CONFIG_FEATURE_MODPROBE_SMALL_CHECK_ALREADY_LOADED;664;665
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || !CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;688;690
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_RMMOD;CONFIG_MODPROBE_SMALL || 1 || CONFIG_RMMOD;699;700
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_RMMOD;CONFIG_MODPROBE_SMALL || 1 || !CONFIG_RMMOD;701;702
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;739;747
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD;945;946
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;950;951
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD;1002;1089
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_MODPROBE;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE;1020;1021
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_MODPROBE;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || !CONFIG_MODPROBE;1022;1023
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;1026;1036
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || !CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;1037;1038
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;1052;1053
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_CLEAN_UP;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || CONFIG_FEATURE_CLEAN_UP;1077;1078
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;!CONFIG_FEATURE_CLEAN_UP;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || !CONFIG_FEATURE_CLEAN_UP;1079;1080
modutils/modprobe-small.c;CONFIG_MODPROBE_SMALL;CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;CONFIG_MODPROBE_SMALL || 1 || CONFIG_MODPROBE || CONFIG_INSMOD || CONFIG_RMMOD || CONFIG_FEATURE_CMDLINE_MODULE_OPTIONS;1084;1085
libbb/procps.c;1;1;1;1;655
libbb/procps.c;1;CONFIG_FEATURE_SHOW_THREADS;CONFIG_FEATURE_SHOW_THREADS;101;103
libbb/procps.c;1;CONFIG_SELINUX;CONFIG_SELINUX;108;109
libbb/procps.c;1;CONFIG_FEATURE_TOPMEM || CONFIG_PMAP;CONFIG_FEATURE_TOPMEM || CONFIG_PMAP;115;132
libbb/procps.c;1;CONFIG_FEATURE_FAST_TOP || CONFIG_FEATURE_TOPMEM || CONFIG_PMAP;CONFIG_FEATURE_FAST_TOP || CONFIG_FEATURE_TOPMEM || CONFIG_PMAP;135;170
libbb/procps.c;1;CONFIG_FEATURE_FAST_TOP;CONFIG_FEATURE_FAST_TOP;151;159
libbb/procps.c;1;CONFIG_FEATURE_TOPMEM || CONFIG_PMAP;CONFIG_FEATURE_TOPMEM || CONFIG_PMAP;173;279
libbb/procps.c;1;!CONFIG_PMAP;CONFIG_FEATURE_TOPMEM || CONFIG_PMAP || !CONFIG_PMAP;190;192
libbb/procps.c;1;CONFIG_FEATURE_SHOW_THREADS;CONFIG_FEATURE_SHOW_THREADS;296;303
libbb/procps.c;1;CONFIG_FEATURE_SHOW_THREADS;CONFIG_FEATURE_SHOW_THREADS;311;312
libbb/procps.c;1;CONFIG_FEATURE_SHOW_THREADS;CONFIG_FEATURE_SHOW_THREADS;318;328
libbb/procps.c;1;CONFIG_SELINUX;CONFIG_SELINUX;342;346
libbb/procps.c;1;CONFIG_FEATURE_SHOW_THREADS;CONFIG_FEATURE_SHOW_THREADS;349;352
libbb/procps.c;1;!CONFIG_FEATURE_FAST_TOP;!CONFIG_FEATURE_FAST_TOP;376;377
libbb/procps.c;1;!CONFIG_FEATURE_FAST_TOP;!CONFIG_FEATURE_FAST_TOP;393;436
libbb/procps.c;1;CONFIG_FEATURE_TOP_SMP_PROCESS;!CONFIG_FEATURE_FAST_TOP || CONFIG_FEATURE_TOP_SMP_PROCESS;405;409
libbb/procps.c;1;CONFIG_FEATURE_TOP_SMP_PROCESS;!CONFIG_FEATURE_FAST_TOP || CONFIG_FEATURE_TOP_SMP_PROCESS;419;420
libbb/procps.c;1;CONFIG_FEATURE_TOP_SMP_PROCESS;!CONFIG_FEATURE_FAST_TOP || CONFIG_FEATURE_TOP_SMP_PROCESS;426;428
libbb/procps.c;1;CONFIG_FEATURE_FAST_TOP;CONFIG_FEATURE_FAST_TOP;437;466
libbb/procps.c;1;CONFIG_FEATURE_TOP_SMP_PROCESS;CONFIG_FEATURE_FAST_TOP || CONFIG_FEATURE_TOP_SMP_PROCESS;459;465
libbb/procps.c;1;CONFIG_FEATURE_PS_ADDITIONAL_COLUMNS;CONFIG_FEATURE_PS_ADDITIONAL_COLUMNS;469;470
libbb/procps.c;1;CONFIG_FEATURE_TOPMEM;CONFIG_FEATURE_TOPMEM;488;490
libbb/procps.c;1;CONFIG_FEATURE_PS_ADDITIONAL_COLUMNS;CONFIG_FEATURE_PS_ADDITIONAL_COLUMNS;492;508
libbb/procps.c;1;0;0;521;543
libbb/procps.c;1;1;1;544;560
libbb/bbunit.c;CONFIG_UNIT_TEST;1;CONFIG_UNIT_TEST;1;66
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT;1;1189
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;0;CONFIG_UNICODE_SUPPORT || 0;13;14
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 1;22;63
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;0;CONFIG_UNICODE_SUPPORT || 0;64;990
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1;68;85
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1;274;328
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1;456;605
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1;622;696
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1;633;695
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1 || 1;648;669
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1 || 1;679;680
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1 || 1;682;683
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1 || 1;685;690
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1 || 1;692;693
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1;701;988
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 0 || 1 || 1;784;986
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 1;1058;1078
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;0;CONFIG_UNICODE_SUPPORT || 0;1079;1088
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 1;1113;1117
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;0;CONFIG_UNICODE_SUPPORT || 0;1118;1119
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 1;1152;1187
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;1;CONFIG_UNICODE_SUPPORT || 1 || 1;1168;1174
libbb/unicode.c;CONFIG_UNICODE_SUPPORT;0;CONFIG_UNICODE_SUPPORT || 1 || 0;1175;1178
libbb/perror_msg.c;1;1;1;1;41
libbb/compare_string_array.c;1;1;1;1;180
libbb/compare_string_array.c;1;0;0;14;18
libbb/compare_string_array.c;1;1;1;19;26
libbb/compare_string_array.c;1;1;1;86;98
libbb/compare_string_array.c;1;1;1;135;144
libbb/compare_string_array.c;1;CONFIG_UNIT_TEST;CONFIG_UNIT_TEST;147;178
libbb/change_identity.c;1;1;1;1;60
libbb/process_escape_sequence.c;1;1;1;1;118
libbb/process_escape_sequence.c;1;1;1;41;51
libbb/perror_nomsg_and_die.c;1;1;1;1;23
libbb/llist.c;1;1;1;1;98
libbb/endofname.c;1;1;1;1;27
libbb/get_last_path_component.c;1;1;1;1;51
libbb/die_if_bad_username.c;CONFIG_FEATURE_CHECK_NAMES;1;CONFIG_FEATURE_CHECK_NAMES;1;66
libbb/die_if_bad_username.c;CONFIG_FEATURE_CHECK_NAMES;0;CONFIG_FEATURE_CHECK_NAMES || 0;11;12
libbb/make_directory.c;1;1;1;1;152
libbb/bb_qsort.c;1;1;1;1;20
libbb/xrealloc_vector.c;1;1;1;1;46
libbb/fgets_str.c;1;1;1;1;79
libbb/nuke_str.c;1;1;1;1;21
libbb/correct_password.c;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN;1;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN;1;132
libbb/correct_password.c;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN;!CONFIG_FEATURE_SHADOWPASSWDS;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN || !CONFIG_FEATURE_SHADOWPASSWDS;38;39
libbb/correct_password.c;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN;CONFIG_FEATURE_SHADOWPASSWDS;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN || CONFIG_FEATURE_SHADOWPASSWDS;49;59
libbb/correct_password.c;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN;CONFIG_FEATURE_SHADOWPASSWDS;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN || CONFIG_FEATURE_SHADOWPASSWDS;73;74
libbb/correct_password.c;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN;CONFIG_FEATURE_SHADOWPASSWDS;CONFIG_FTPD || CONFIG_SULOGIN || CONFIG_VLOCK || CONFIG_SU || CONFIG_LOGIN || CONFIG_FEATURE_SHADOWPASSWDS;105;106
libbb/iterate_on_dir.c;1;1;1;1;29
libbb/lineedit_ptr_hack.c;1;1;1;1;24
libbb/lineedit_ptr_hack.c;1;0;0;10;15
libbb/lineedit_ptr_hack.c;1;1;1;16;22
libbb/last_char_is.c;1;1;1;1;20
libbb/login.c;1;1;1;1;171
libbb/login.c;1;1;1;103;108
libbb/wfopen_input.c;1;1;1;1;56
libbb/obscure.c;CONFIG_FEATURE_PASSWD_WEAK_CHECK;1;CONFIG_FEATURE_PASSWD_WEAK_CHECK;1;223
libbb/obscure.c;CONFIG_FEATURE_PASSWD_WEAK_CHECK;0;CONFIG_FEATURE_PASSWD_WEAK_CHECK || 0;112;116
libbb/obscure.c;CONFIG_FEATURE_PASSWD_WEAK_CHECK;CONFIG_UNIT_TEST;CONFIG_FEATURE_PASSWD_WEAK_CHECK || CONFIG_UNIT_TEST;186;221
libbb/concat_subpath_file.c;1;1;1;1;23
libbb/getopt_allopts.c;1;1;1;1;28
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;690
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;331;333
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;0;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 0;334;336
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;339;340
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;342;343
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;345;346
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;348;349
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;351;352
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;354;355
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;357;358
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;360;361
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;363;364
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;366;367
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;369;370
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;380;381
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;384;385
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;387;388
shell/shell_common.c;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH;1;CONFIG_SHELL_ASH || CONFIG_SHELL_HUSH || 1;390;391
